city_name,job_id,benefits,bid,campaign_budget,campaign_id,company_logo,company_name,description,feed_id,lat,lon,major_category,minor_category,pay_currentcy,pay_from,pay_option,pay_to,pay_type,postal_code,requirements,state,status,title,work_schedule
Peachtree Corners,220,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,7,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9717,-84.2352,Capital Markets,Trader,,2000,0,,1,30092,"['C#', 'Javascript']",Georgia,2,Job 118,Full Time
Duluth,217,"['Employee assistance programs(mental and emotional wellbing)', 'Paid time off (PTO) such as sick day and vacation days', 'Life insurance']",0,,7,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9775,-84.1487,Capital Markets,Trader,,2000,0,,1,30095,"['C#', 'Javascript']",Georgia,2,Job 118,Full Time
Duluth,104,['Flexible and remote working options'],0,,4,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9768,-84.1482,Capital Markets,Trader,,,,,,30096,['Javascript'],Georgia,1,Job1,Contract
Kasbeer,1014,['Life insurance'],0,,141,,self_client_01,desc,,41.4995,-89.4593,Construction / Facilities,Line Worker,,400,0,,1,61328,['mySql'],Illinois,2,Job senior tester,Part Time
South Richmond Hill,2032,"['Health insurance', 'Flexible and remote working options']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.6886,-73.823,Education / Higher Education,Enrollment / General,,1000,4,,1,11419,['C#'],New York,1,Job 1446,PART_TIME
South Richmond Hill,1995,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.6886,-73.823,Capital Markets,Financial Sales / Broker,,1000,2,,1,11419,['Javascript'],New York,1,Job1427_update,PART_TIME
South Richmond Hill,1965,['Employee assistance programs(mental and emotional wellbing)'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.6886,-73.823,Education / Higher Education,Teaching Assistant,,3303,2,,1,11419,['Javascript'],New York,1,hackerr,FULL_TIME
South Richmond Hill,1875,"['PHP', 'SOS']",0,,223,,FPT - managed,Desc,,40.6886,-73.823,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000,2,,1,11419,"['bb', 'Php']",New York,1,Job1817,PART_TIME
South Richmond Hill,1286,['Life insurance'],0,,70,,FPT - managed,adasd,,40.6886,-73.823,Construction / Facilities,Highway Maintenance,,123,2,,1,11419,['C#'],New York,1,Who your daddy,Full Time
South Richmond Hill,1265,['Life insurance'],0,,53,,FPT - managed,123,,40.6886,-73.823,Construction / Facilities,HAZMAT,,123,0,,1,11419,['Php'],New York,1,Who is your daddy,Full Time
San Jose,680,['Health insurance'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.2249,-121.764,Construction / Facilities,Foreman,,2000,0,,1,95139,"['mySql', 'aa']",California,1,Job 2341,Full Time
Friendswood,1825,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.5149,-95.1922,Finance,Financial Advisor,,2000,2,,1,77546,['mySql'],Texas,1,Data Analyst,FULL_TIME
Friendswood,1536,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.5149,-95.1922,Finance,Financial Advisor,,2000,0,,1,77546,['mySql'],Texas,1,Data Analyst,FULL_TIME
Soquel,686,['Health insurance'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,37.0423,-121.93,Construction / Facilities,Foreman,,2000,0,,1,95073,"['mySql', 'aa']",California,1,Job 2341,Full Time
Pleasanton,1451,"['Retirement benefit or accounts', 'PHP']",0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,37.7375,-121.882,Construction / Facilities,Demolitions,,1000,0,,1,94588,"['C#', 'aa']",California,2,Job 1518,PART_TIME
Kirtland Afb,648,['Flexible and remote working options'],0,,5,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,35.0201,-106.55,Construction / Facilities,Masonry - Finishing,,2000,0,,1,87117,['Javascript'],New Mexico,2,Job 1052,Full Time
Holtsville,440,"['Health insurance', 'Life insurance', 'PHP']",7,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job Description,fb02a29e989f78b931028b80610ad2c9d40a19ac,40.8131,-73.0464,Capital Markets,Trader,,100,2,1000,1,00501,"['Javascript', 'C#', 'Sleep']",New York,1,PPH Level,FULL_TIME
Holtsville,183,"['Health insurance', 'Life insurance']",1,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Job Description,d0254aa9dc16a1cd09b4af7991c4d82c8e82bbea,40.8131,-73.0464,Capital Markets,Trader,,100,2,1000,1,00501,"['Javascript', 'C#']",New York,1,New Job nice data,FULL_TIME
Holtsville,114,[],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"Do you have 1-3 years of sales experience? Are you
            relentless at closing the deal? Are you ready for an exciting and
            high-speed career in sales? If so, we want to hear from you! [...]
            We provide competitive compensation, including stock options and a full
            benefit plan. As a fast-growing business, we offer excellent opportunities
            for exciting and challenging work. As our company continues to grow, you
            can expect unlimited career advancement! ",,40.8131,-73.0464,Capital Markets,Trader,,50,1,,1,00501,"['Javascript', 'C#', 'Hazmat Endorsement', 'Hazmat Endorsement', 'Hazmat Endorsement']",New York,2,Sales Executive,""
Holtsville,9,"['Health insurance', 'Life insurance']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,00501,"['Javascript', 'C#']",New York,2,Design Team,FULL_TIME
Holtsville,8,"['Health insurance', 'Life insurance']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,00501,"['Javascript', 'C#']",New York,2,IS Team,FULL_TIME
Holtsville,7,"['Health insurance', 'Life insurance']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,00501,"['Javascript', 'C#']",New York,2,Figma Team,FULL_TIME
Holtsville,6,"['Health insurance', 'Life insurance']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,00501,"['Javascript', 'C#']",New York,2,Photoshop,Full Time
Holtsville,5,"['Health insurance', 'Life insurance']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,00501,"['Javascript', 'C#']",New York,2,NodeJS Developer,FULL_TIME
Holtsville,4,"['Health insurance', 'Life insurance']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,00501,"['Javascript', 'C#']",New York,2,C# Developer,FULL_TIME
Holtsville,3,"['Health insurance', 'Life insurance']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,00501,"['Javascript', 'C#']",New York,2,Java Developer,FULL_TIME
Holtsville,2,"['Health insurance', 'Life insurance']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Description,,40.8131,-73.0464,Capital Markets,Trader,,,,,,00501,"['Javascript', 'C#']",New York,1,PHP Developer,FULL_TIME
San Pedro,1123,['Flexible and remote working options'],0,,178,,Gotoro 0805,Desc,,33.7333,-118.274,Education / Higher Education,Enrollment / General,,200,0,,1,90731,['bb'],California,1,Job 1526187,Part Time
Kell,1006,"['Health insurance', 'SOS']",0,,131,,FPT,Desc,,38.5147,-88.9127,Construction / Facilities,Demolitions,,2000,0,,1,62853,['Sleep'],Illinois,1,Job1335157,Part Time
Carrollton,114,[],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"Do you have 1-3 years of sales experience? Are you
            relentless at closing the deal? Are you ready for an exciting and
            high-speed career in sales? If so, we want to hear from you! [...]
            We provide competitive compensation, including stock options and a full
            benefit plan. As a fast-growing business, we offer excellent opportunities
            for exciting and challenging work. As our company continues to grow, you
            can expect unlimited career advancement! ",,33.0046,-96.8971,Capital Markets,Trader,,50,1,,1,75007,"['Javascript', 'C#', 'Hazmat Endorsement', 'Hazmat Endorsement', 'Hazmat Endorsement']",Texas,2,Sales Executive,""
Texas City,2072,"['Health insurance', 'Life insurance']",0,,232,,FPT,desc job created by job 2,db6729a8b69ce77fb3fdf7b0fdb340a42d2254ae,29.3909,-94.9197,Capital Markets,Trader,,5000,2,,1,77590,['Javascript'],Texas,1,Job_n_test,FULL_TIME
Texas City,1188,"['Health insurance', 'Life insurance']",0,,211,,managedclient23,desc,,29.3909,-94.9197,Construction / Facilities,Foreman,,400,0,,1,77590,['C#'],Texas,1,Job tester 19t7,Part Time
Texas City,1106,"['Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days']",0,,152,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,descbnjdkd,,29.3909,-94.9197,Construction / Facilities,Line Worker,,500,2,,1,77590,"['Sleep', 'mySql', 'Php']",Texas,1,Job tester 18t7,Full Time
Texas City,1103,"['Health insurance', 'Life insurance']",0,,151,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,desc,c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1,29.3909,-94.9197,Construction / Facilities,Foreman,,3000,0,,1,77590,['Javascript'],Texas,2,Job tester 18t7,Part Time
Suisun City,1455,"['Retirement benefit or accounts', 'PHP']",0,,12,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,38.1938,-121.926,Construction / Facilities,Demolitions,,1000,0,,1,94585,"['C#', 'aa']",California,2,Job 1518,PART_TIME
Marietta,109,['Flexible and remote working options'],0,,4,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,33.9997,-84.4699,Capital Markets,Trader,,,,,,30062,['Javascript'],Georgia,1,Job1,Contract
Spring Lake,670,"['Health insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,letheanh test question desc,,40.153,-74.0358,Construction / Facilities,Building Inspection,,12345,0,,1,07762,"['mySql', 'Sleep']",New Jersey,1,letheanh test question,Full Time
Franklin,597,['Retirement benefit or accounts'],0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,35.8876,-86.9588,Fitness / Recreational,Facilities Management,,12000,0,,1,37064,"['Javascript', 'Php']",Tennessee,2,PHP Full Stack,Full Time
Hermitage,604,['Retirement benefit or accounts'],0,,58,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,PHP Full Stack,,36.1495,-86.5819,Fitness / Recreational,Facilities Management,,12000,0,,1,37076,"['Javascript', 'Php']",Tennessee,2,PHP Full Stack,Full Time
South El Monte,2053,['Life insurance'],0,,221,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Decsc,,34.0455,-118.053,Emergency Services / Enforcement,Parking Enforcement,,1000,2,,1,91733,['Sleep'],California,1,Job1700,PART_TIME
East Northport,1088,"['Flexible and remote working options', 'Life insurance']",0,,144,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,normal,,40.8627,-73.3169,Construction / Facilities,Highway Maintenance,,1000,0,,1,11731,"['Javascript', 'mySql']",New York,2,Normal developer,Full Time
Ozone Park,2030,"['Health insurance', 'Flexible and remote working options']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.6764,-73.8444,Education / Higher Education,Enrollment / General,,1000,4,,1,11417,['C#'],New York,1,Job 1446,PART_TIME
Ozone Park,1963,['Employee assistance programs(mental and emotional wellbing)'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.6764,-73.8444,Education / Higher Education,Teaching Assistant,,3303,2,,1,11417,['Javascript'],New York,1,hackerr,FULL_TIME
Ozone Park,1893,"['Life insurance', 'Flexible and remote working options']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,akajob,,40.6846,-73.8496,Fitness / Recreational,Nail Tech,,3000,0,,1,11416,"['C#', 'Sleep']",New York,1,supervisor,FULL_TIME
Texico,1001,"['Health insurance', 'SOS']",0,,131,,FPT,Desc,,38.4581,-88.8292,Construction / Facilities,Demolitions,,2000,0,,1,62889,['Sleep'],Illinois,1,Job1335157,Part Time
Citrus Heights,1900,"['Life insurance', 'Paid time off (PTO) such as sick day and vacation days']",0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,38.6949,-121.272,Construction / Facilities,Demolitions,,3000,0,,1,95610,"['Php', 'aa']",California,1,shipper,FULL_TIME
Woodhaven,2034,"['Health insurance', 'Flexible and remote working options']",0,,9,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,ADesc,,40.694,-73.8587,Education / Higher Education,Enrollment / General,,1000,4,,1,11421,['C#'],New York,1,Job 1446,PART_TIME
Woodhaven,1997,['Health insurance'],0,,10,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,desc,,40.694,-73.8587,Capital Markets,Financial Sales / Broker,,1000,2,,1,11421,['Javascript'],New York,1,Job1427_update,PART_TIME
Woodhaven,1967,['Employee assistance programs(mental and emotional wellbing)'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,test,,40.694,-73.8587,Education / Higher Education,Teaching Assistant,,3303,2,,1,11421,['Javascript'],New York,1,hackerr,FULL_TIME
Woodhaven,1879,"['PHP', 'SOS']",0,,223,,FPT - managed,Desc,,40.694,-73.8587,Emergency Services / Enforcement,Police and Sherrifs Patrol Officers,,1000,2,,1,11421,"['bb', 'Php']",New York,1,Job1817,PART_TIME
Missouri City,1821,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",,29.5257,-95.533,Finance,Financial Advisor,,2000,2,,1,77459,['mySql'],Texas,1,Data Analyst,FULL_TIME
Missouri City,1532,"['Health insurance', 'Life insurance']",0,,222,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,"excellent communicator, great at number and analytical skills",4ea324b2fc44779ed415e2aa4e436b4a301e321c,29.5257,-95.533,Finance,Financial Advisor,,2000,0,,1,77459,['mySql'],Texas,1,Data Analyst,FULL_TIME
Missouri City,780,['Health insurance'],0,,11,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.5257,-95.533,Education / Higher Education,Speech Pathologist,,2222,0,,1,77459,['Javascript'],Texas,1,Job 1550,Part Time
Missouri City,578,"['PHP', 'Retirement benefit or accounts']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.5257,-95.533,Government,City Official - Non Elected,,1000,0,,1,77459,['Php'],Texas,1,Java BE,Full Time
Missouri City,502,"['Health insurance', 'Life insurance']",0,,100,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,123,,29.5257,-95.533,Construction / Facilities,Foreman,,123,0,,1,77459,"['Javascript', 'C#']",Texas,1,123,Part Time
Missouri City,467,"['Life insurance', 'SOS', 'Nha']",0,,55,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,Desc,,29.5257,-95.533,Education / Higher Education,Teacher - Preschool,,2000,0,,1,77459,"['Javascript', 'C#', 'aa', 'bb']",Texas,1,Job 1136,Full Time
Missouri City,156,"['Life insurance', 'Health insurance', 'Flexible and remote working options', 'Paid time off (PTO) such as sick day and vacation days', 'Retirement benefit or accounts', 'Employee assistance programs(mental and emotional wellbing)']",0,,48,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_33_1658591981306.jpg,managedclient23,Frontend,,29.5257,-95.533,Capital Markets,Trader,,1000,0,,1,77459,['Javascript'],Texas,2,Job Frontend,Full Time
Missouri City,55,['Paid time off (PTO) such as sick day and vacation days'],0,,1,https://objectstorage.us-ashburn-1.oraclecloud.com/n/idapel7w8ikn/b/company-dev/o/logo_1_1658851110628.jpeg,GOTORO,123123,,29.5257,-95.533,Capital Markets,Trader,,,,,,77459,['Javascript'],Texas,2,123,Full Time
